update_time,Americas_deaths,Oceania_deaths,Africa_confirmed_cases,Africa_deaths,Africa_recovered,Asia_confirmed_cases,Asia_deaths,Asia_recovered,Europe_confirmed_cases,Europe_deaths,Europe_recovered,Americas_confirmed_cases,Americas_recovered,Oceania_confirmed_cases,Oceania_recovered
2020-03-01 18:30:00,0.044198648933517784,0.0005127184894477286,1.0237512052797006,-6.501404501988231e-07,0.012017740302828343,2189.281964125037,59.320519192575986,400.07730056581255,67.80004010707188,1.3047864469171342,4.622533673248158,6.410123517654423,0.3297501653687505,6.658039502032193,0.5944058166991544
2020-03-01 19:00:00,0.05438172929904282,0.0005076424125146865,1.0323830536564165,-5.394160841204216e-07,0.016005418019858525,2186.0367424735596,58.82114643057924,387.3677773792305,78.74667522454172,1.4850859828962721,5.260162454414441,6.469745591287334,0.3439787087529571,6.660907014898876,0.6162898876252411
2020-03-01 19:30:00,0.06499428578083638,0.0005020386406337759,1.0436190517110533,-4.267093007572203e-07,0.021104422019353156,2174.5943327317955,58.05858582654036,377.27966655663573,92.0496416724668,1.7062512839177564,6.025507391643702,6.539245016544745,0.3604336972207246,6.66479802343955,0.644617256556537
2020-03-01 20:00:00,0.07488831423230553,0.0004955702999381844,1.0579867297596464,-3.120107216064705e-07,0.027482519473448316,2153.9260053392686,56.98749836344475,369.0004625391576,107.71025287687831,1.9694308091364736,6.913147331065725,6.616722034356743,0.3785755548414377,6.670025782315663,0.680593851743561
2020-03-01 20:30:00,0.08236032930066038,0.0004879784796673649,1.0759633802708708,-1.9531124498240425e-07,0.03524274979384345,2123.3226263726797,55.57438339555385,361.9257569857262,125.431818513309,2.270833570490617,7.900004712275558,6.698218927224795,0.39735211339533827,6.67696260977935,0.7252261920114634
2020-03-01 21:00:00,0.0853670817705004,0.00047912052581727165,1.0978513679434145,-7.660205239893268e-08,0.04435128741954311,2082.5139821194944,53.805216736369346,355.6563198075561,144.52826479212982,2.5994774047159224,8.942997737388716,6.777760242447907,0.41523002430608685,6.686025410276036,0.7789800381226779
2020-03-01 21:30:00,0.08242105544372422,0.00046904013149369657,1.1235831393121567,4.4125384955715635e-08,0.05453407446234124,2031.9500018366552,51.69915132610155,350.00951484803153,163.95799705638422,2.935975604016234,9.988288495789055,6.8490499436940135,0.4306631688200394,6.697635730432462,0.8412629576496689
2020-03-01 22:00:00,0.07500526497457748,0.0004580695327143884,1.1524459088984822,1.6687929972874355e-07,0.06514603517508585,1973.2013551440537,49.326930379851085,345.0434292258273,181.78974086068928,3.2451946959064406,10.934477295931307,6.911202512612322,0.4436108090545647,6.71213563085527,0.9097200323385892
2020-03-01 22:30:00,0.06516059899361948,0.00044695103212489054,1.1827431772954804,2.9166762184466323e-07,0.07503967861325354,1909.3412587400294,46.828692066227504,341.08023102806214,194.99254345460022,3.4734570793675186,11.618561529873357,6.960971202884101,0.4535688965156741,6.729630543851094,0.9794189511609993
2020-03-01 23:00:00,0.054590606368455474,0.0004369324790543909,1.211480033969575,4.184979719358984e-07,0.08251238204019974,1844.947700013169,44.41664140193228,338.69099980757346,199.80929085732578,3.555484170498807,11.836671277466268,6.989832664218841,0.4588325899584307,6.7497163149556645,1.0422128079536106
2020-03-01 23:30:00,0.0444451566902093,0.000429719704778969,1.234315815269302,5.473776546868672e-07,0.08552217032100189,1784.8935519174865,42.328602397776514,338.5550742221692,193.44106105814578,3.444104943686438,11.438983056004592,6.985064132263423,0.45671159157227875,6.771029519924972,1.0870322228591451
2020-03-02 00:00:00,0.035371792836074716,0.00042702173659979123,1.2463542243319097,6.783136521784985e-07,0.08258313704104839,1730.1461029102002,40.65944972595642,341.01007904659815,178.604292164826,3.1901251503925394,10.585416966636718,6.936871305713067,0.44510997079508346,6.790539023978729,1.102808569486122
2020-03-02 00:30:00,0.02764421375093419,0.0004291348941860189,1.2449906947882305,8.113126171460129e-07,0.07517980249861794,1682.260931989625,39.40167810309076,345.3145384515425,159.1766969609298,2.8603698560737643,9.490850733163258,6.857582606560202,0.42677937304416474,6.80247702177647,1.0875993561313297
2020-03-02 01:00:00,0.021295403302894804,0.0004357585741242148,1.229289555813634,9.463808662312813e-07,0.06535339704454467,1645.7744470568684,38.62348817137605,350.4437992294743,138.4191902461311,2.509823727598364,8.332880289823503,6.763201014298164,0.4052579008749651,6.8020170983134935,1.0433219480844085
2020-03-02 01:30:00,0.016221819132932896,0.00044517812614934364,1.2039189268423016,1.083524373184444e-06,0.054803975286241015,1626.9158579949617,38.467345364068635,355.3106513753635,118.53624085561029,2.1752003786200502,7.230171424664427,6.66671215236105,0.38340279132312216,6.791531517585636,0.9810206389688756
2020-03-02 02:00:00,0.012255702491181318,0.0004556779948281884,1.1741075451796696,1.2227487620063322e-06,0.04467694505050488,1626.9452122760053,38.950009527204,358.69936636321427,100.76760598440104,1.8769034966086189,6.248533869037537,6.576600932420984,0.363070262737938,6.775063487008507,0.9117500773602826
2020-03-02 02:30:00,0.009210748649686636,0.0004659946927654665,1.143906057745916,1.3640593000752762e-06,0.03561634863441979,1642.4708521844227,39.9083963042647,361.073694484181,85.63812840790084,1.6233832592078432,5.414979920840558,6.497387517305026,0.34523860310375376,6.756189633036455,0.843652238151326
2020-03-02 03:00:00,0.0069082325788420405,0.000475362340009086,1.1158858042553466,1.5074608912294622e-06,0.02789614988639444,1665.7335055265803,41.06361725179433,363.08650179313565,73.20907969746962,1.4154001311053244,4.731562083180043,6.4307230253936485,0.3302528264117106,6.737426744773133,0.78166171401642
2020-03-02 03:30:00,0.005189998543209229,0.00048341421455397066,1.091374073846339,1.652958068794428e-06,0.021550720024339304,1691.1751430672016,42.220859137830054,365.4892181699487,63.27765222135825,1.2493691334074288,4.1862481491548085,6.376444717906558,0.31805896211373635,6.720269479299278,0.7281400206502251
2020-03-02 04:00:00,0.003923271701165874,0.0004900566961610047,1.0708195649985903,1.800554988595814e-06,0.016477913501850922,1717.0825534754576,43.315157649061135,369.11767788400124,55.51650467867214,1.1196815004444354,3.7604766600359056,6.333395431919808,0.30838535033785547,6.7054309143852615,0.683688175856618
2020-03-02 04:30:00,0.0030007956578241603,0.0004953602680035129,1.0541256519886002,1.9502554219241915e-06,0.012510985241432022,1744.1382190476265,44.362914808943486,374.87216467704246,49.562379430275726,1.020169322903089,3.433923691207677,6.299987246346081,0.3008668608798303,6.6931022394318385,0.6478494071331361
2020-03-02 05:00:00,0.002338612026063863,0.0004994794050148989,1.0409026114994155,2.102062748477124e-06,0.009464177219604929,1770.417766117421,45.30709111687182,383.5990189144449,45.06704196751419,0.9449407874815097,3.187219695560095,6.274553438319346,0.2951219713141522,6.683165449414003,0.6196256467284803
2020-03-02 05:30:00,0.0018729252607493571,0.0005025997003232554,1.0306380291883475,2.2559799492353084e-06,0.007158867154895183,1795.7882055842729,46.14865327490798,396.33055755001635,41.72277084505116,0.8887923741604888,3.0032882673283714,6.2555467078719476,0.2907956081609561,6.675345535965004,0.5978184149889918
2020-03-02 06:00:00,0.0015569002805084706,0.0005049062471820529,1.0228013090907118,2.4120095993384986e-06,0.005436592872475849,1822.9683573173547,46.97983474556425,414.3656403160377,39.27195374714586,0.8473578820910063,2.8678280147735937,6.241635618814291,0.2875792403073102,6.669309327005835,0.5812326563368124
2020-03-02 06:30:00,0.0013578594170160843,0.0005065669226502062,1.0169009922393197,2.570153860915244e-06,0.004163866881382285,1856.1108990306718,47.946504986117326,439.18518646556026,37.50758144128793,0.8171073198357941,2.7693062440130833,6.231739350754854,0.28521702827071954,6.66472394789024,0.5687844931807786
2020-03-02 07:00:00,0.001255119196363362,0.0005077252970168613,1.012511017682867,2.730414475882268e-06,0.0032322636952199606,1895.9339983348432,49.112788999015656,472.0981219795756,36.26914205097126,0.7952703828608967,2.6987081515285496,6.225029192628889,0.2835041960896796,6.661287473231031,0.5595469166968852
2020-03-02 07:30:00,0.0012385881026419077,0.0005084992807744106,1.0092780812859585,2.8927927587115397e-06,0.0025560810533707505,1944.984165741958,50.614341823900794,514.7220542132027,35.436718272979164,0.7797311019898137,2.649193230257401,6.220915833017349,0.28228166158566115,6.658741828755724,0.5527584856492725
2020-03-02 08:00:00,0.001308198405269849,0.0005089828630018816,1.0069185048514928,3.057289589158095e-06,0.0020690013533808393,2009.59097582582,52.71403344319768,569.2782109924855,34.92491380439952,0.7689210879885513,2.615747746621625,6.219034768657622,0.28142940741474276,6.656875208450021,0.5478120956505337
2020-03-02 08:30:00,0.0014742439689169294,0.0005092492563740711,1.0052100571247788,3.2239054049911127e-06,0.0017205764987457753,2099.6959752875614,55.786439621705824,638.9455187024521,34.67746221526556,0.761726630157632,2.5948819094128126,6.2192377284050595,0.2808600224961898,6.655518887401168,0.5442346822523246
2020-03-02 09:00:00,0.0017587255368188733,0.0005093544469986161,1.003982021664477,3.39264019466037e-06,0.001472966927610439,2226.086960576752,60.20238375650918,728.5591466372283,34.66288197717958,0.7574178135535145,2.584396383856806,6.2215953739240675,0.2805131742716704,6.654541508319334,0.5416643171653744
2020-03-02 09:30:00,0.0021978544070639233,0.0005093406026610049,1.0031053555861777,3.56349348992974e-06,0.0012981239989276125,2402.8605342981864,66.45437867067272,843.5634172114529,34.87123504781597,0.7556042497455057,2.583229933216995,6.226415180175485,0.2803513762735647,6.653842657750173,0.5398282205040978
2020-03-02 10:00:00,0.0028459262769927607,0.0005092390799873959,1.0024838568198524,3.7364643585427806e-06,0.001175465274594896,2645.8668375988696,75.14037680702731,989.1289651578627,35.311846426069685,0.7562208152369596,2.591394315613364,6.234277876234316,0.28035720349435395,6.6533467151028605,0.5385233617779979
2020-03-02 10:30:00,0.0037808403844166866,0.0005090729413122184,1.0020466996615136,3.9115513967959495e-06,0.0010900181748103588,2965.5257441373597,86.7723544833144,1168.9673599051098,36.011693814496624,0.7595471113181619,2.6100013023654265,6.246095753523859,0.2805320135667101,6.652997436951621,0.5376002244153378
2020-03-02 11:00:00,0.0051115920878342345,0.000508858985698071,1.0017423857249212,4.088752722162126e-06,0.0010309735775052078,3365.1794630849204,101.72718508654793,1384.0043212811172,37.014047567863656,0.7662655036573321,2.6413876806375303,6.263196144684095,0.2808962067997035,6.652753432203691,0.5369497047158418
2020-03-02 11:30:00,0.006988088587102828,0.0005086093443258163,1.00153400021581,4.268065965810485e-06,0.000990580256268296,3846.6249432618406,120.36623586913349,1632.7660714842243,38.376827273260886,0.7775638107470244,2.6893454750696,6.2874329986433,0.281491067246506,6.652584516117837,0.5364928210648985
2020-03-02 12:00:00,0.009613592301031391,0.0005083327078680491,1.001395600212187,4.449488265155857e-06,0.000963312816349586,4410.398152763414,142.9413919236081,1912.5198166854952,40.170084809645566,0.7952888427357199,2.7594642271078498,6.32132812761172,0.2823822410810974,6.65246885000826,0.5361727971326052
2020-03-02 12:30:00,0.013259927001471083,0.0005080352551543651,1.0013095521191209,4.633016256355184e-06,0.000945253417533827,5053.940968858246,169.30690091856175,2223.7356287894163,42.472154045885745,0.8221539921367454,2.8595869342818228,6.368240513045038,0.28366489851842436,6.652390743224548,0.5359490719123772
2020-03-02 13:00:00,0.018285197910814288,0.0005077213463006436,1.001264654628356,4.8186460668486406e-06,0.0009336372587770841,5760.8326030607695,198.6678760893671,2560.5016851555483,45.36462319372239,0.8619940913043763,3.000366216682625,6.432555761003068,0.2854705556579811,6.652338991738754,0.5357928290684685
2020-03-02 13:30:00,0.02515304269283138,0.0005073940341654565,1.0012549166159646,5.00637330780318e-06,0.0009265214883449335,6488.900786343489,229.12648720118523,2905.6520644900656,48.928011562442265,0.9200365794234278,3.1958741487725355,6.519876578012346,0.2879753536073012,6.652305639243471,0.5356836981349145
2020-03-02 14:00:00,0.03445115048037164,0.0005070554380999653,1.0012788984606362,5.196193066613758e-06,0.000922545905566105,7162.386073036179,257.43176844460106,3223.055774236009,53.24410756041195,1.0031064331063269,3.4641540712194536,6.637176524888293,0.29140923317376943,6.652285063745966,0.5356073439512656
2020-03-02 14:30:00,0.0469046973223069,0.0005067070147872811,1.0013395665094467,5.388099899306109e-06,0.0009207611634508145,7668.909117593849,278.8702655809798,3454.9866498967403,58.41973041566023,1.1195793891054762,3.8274825075620917,6.792850190091024,0.2960648040515367,6.652273310635163,0.5355537198851446
2020-03-02 15:00:00,0.0633771242073519,0.0005063497530743838,1.001444652641332,5.5820878230332036e-06,0.0009205061270679063,7874.259367176455,287.8623803466649,3530.057790280449,64.66468131368742,1.2787010877679543,4.311896203916451,6.996549932985677,0.30230365261026987,6.65226760979307,0.5355158112982398
2020-03-02 15:30:00,0.0848459920616633,0.0005059843132229746,1.0016075542232774,5.778150308454605e-06,0.0009213207161497261,7682.632482626299,280.4093017456759,3395.8874468852923,72.49207863907574,1.4885237818764767,4.945171895907613,7.258640009471458,0.3105561946072807,6.652266028558732,0.5354887374960725
2020-03-02 16:00:00,0.1123352824882938,0.0005056111258593017,1.0018488548393254,5.976280272158765e-06,0.0009228841522674683,7198.431639647264,260.6921205104866,3106.420774302409,82.48125821141801,1.7570373819955543,5.756117122811574,7.5890244710740475,0.32130878184299194,6.652267224016029,0.5354691135881975
2020-03-02 16:30:00,0.1467777384755417,0.000505230461914757,1.0021985932992938,6.176470069064934e-06,0.0009249712425468057,6556.852836865737,234.25256426101424,2734.342610013091,95.14507160195359,2.0914858507210754,6.770989679108042,7.995026870010908,0.3350684989608455,6.652270267331198,0.5354545994088459
