update_time,Americas_deaths,Oceania_deaths,Africa_deaths,Africa_recovered,Africa_confirmed_cases,Asia_confirmed_cases,Asia_deaths,Asia_recovered,Europe_confirmed_cases,Europe_deaths,Europe_recovered,Americas_confirmed_cases,Americas_recovered,Oceania_confirmed_cases,Oceania_recovered
2020-02-26 02:30:00,0.0024887764012704577,0.00020553227489685574,-9.982472466402089e-06,0.0007202540761248356,0.9500347110928902,2160.634153032921,57.17254735309892,524.8993650207849,30.148618570350997,0.7038348136681628,2.317319173542711,5.911205077573433,0.2552751098820705,6.294940229924938,0.5045641546472232
2020-02-26 03:00:00,0.0023185823672281216,0.00018533408891286763,-9.41069618008673e-06,0.0006658494991980783,0.9546279692871548,2181.5709878177845,57.86403299870771,530.6343736032985,30.202510565650435,0.704729645779676,2.3254518833188773,5.946826514303354,0.25675912971144743,6.326689962028283,0.5067783669261299
2020-02-26 03:30:00,0.002155460775048644,0.0001662385902003879,-8.941711084660495e-06,0.0006109622939629708,0.9589487822716664,2205.3045387341954,58.6650742482983,537.5291657672433,30.261514362361645,0.7058341536372668,2.333952660869609,5.982851844230988,0.25816437037839735,6.356613546313801,0.5088574248832306
2020-02-26 04:00:00,0.001999643888015333,0.00014824875878910026,-8.568399134688465e-06,0.0005560248208745623,0.9630004683471702,2231.6880554985773,59.570765130443874,545.5187021510742,30.326224404664508,0.7071689563557529,2.3428554672525936,6.019306558538991,0.25949300375808315,6.384729421720058,0.5108025222308634
2020-02-26 04:30:00,0.001851315239570007,0.0001313595218800593,-8.28329030508313e-06,0.0005014403544739941,0.9667875423134716,2260.5172129152747,60.57429512097132,554.5119691113621,30.397385578516197,0.7087582445134111,2.3522017731382996,6.056229561255824,0.2607481336399319,6.411064591691796,0.512615298049292
2020-02-26 05:00:00,0.001710607761577898,0.0001155582375337639,-8.07869573161781e-06,0.00044757923164208315,0.9703156467595753,2291.53314581555,61.66702408638703,564.3937484949264,30.475883646051102,0.7106294077273703,2.3620396305613482,6.093670764816993,0.26193379125854577,6.435654225457427,0.514297809704954
2020-02-26 05:30:00,0.0015776028600625357,0.00010082527305424233,-7.946837764901527e-06,0.0003947757976806637,0.9735914695993977,2324.4263485469937,62.83857996432494,575.0268696984876,30.56273375758114,0.7128126048512986,2.37242254577564,6.131688057933347,0.26305493085935244,6.458541158224104,0.5158524987494744
2020-02-26 06:00:00,0.0014523304319096586,8.713465999192309e-05,-7.879973275882817e-06,0.0003433261848005296,0.9766226497386103,2358.841435544831,64.07698104425938,586.2549115553568,30.65906679968079,0.7153402733574953,2.3834081607878317,6.170343714302337,0.2641174242902619,6.479775301313255,0.5172821507878695
2020-02-26 06:30:00,0.001334769790051263,7.445480691857021e-05,-7.870507110050015e-06,0.00029348693087864666,0.9794176729912225,2394.3827511532054,65.36878470770343,597.9053132750655,30.766113292937547,0.7182465734752067,2.3950567528605715,6.209700325933067,0.26512805332617545,6.4994129750896565,0.5185898504945265
2020-02-26 07:00:00,0.0012248514406182644,6.274925100948812e-05,-7.911093222227964e-06,0.000245474420956719,0.9819857605271929,2430.620803613562,66.69926420141381,609.7928448909264,30.8851845304546,0.7215667622711617,2.4074295638636194,6.2498163600472125,0.26609449813855707,6.517516178903166,0.5197789331112591
2020-02-26 07:30:00,0.0011224596343841443,5.197742995172801e-05,-7.994721695956406e-06,0.00019946511088053329,0.9843367522216073,2467.0994800407825,68.05261444148265,621.7233786381855,31.01765065203901,0.7253364931786137,2.4205869748876188,6.290741453377749,0.2670253200249674,6.534151813129128,0.520852933878724
2020-02-26 08:00:00,0.001027435597230471,4.209545671054159e-05,-8.114790525211952e-06,0.00015559647253099787,0.9864809872916267,2503.3439767459677,69.41218699345016,633.4978937012365,31.16491538251417,0.7295910375842303,2.4345865460368996,6.33251157177937,0.2679299362253332,6.549390868748931,0.521815536927451
2020-02-26 08:30:00,0.000939581330864338,3.305688114397772e-05,-8.26516168014993e-06,0.00011396858387348417,0.9884291845526584,2538.869353346388,70.76075327778764,644.9166382412615,31.32838722827462,0.734364427014548,2.4494809467286487,6.375144175809101,0.26881858438908685,6.563307599769903,0.5226705251858426
2020-02-26 09:00:00,0.0008586638659037437,2.4813424260544063e-05,-8.440201566721966e-06,7.464627491979119e-05,0.9901923245055199,2573.1895910230614,72.08079376525674,655.7833650287912,31.509447025475467,0.7396885172353436,2.4653158080123454,6.418633543621132,0.26970227404042285,6.575978693178037,0.5234217328488124
2020-02-26 09:30:00,0.0007844198447973143,1.7315672968554532e-05,-8.634806502569547e-06,3.7661732810845457e-05,0.9917815352900403,2605.8270066566292,73.35480952403552,665.9095508834258,31.70941186621087,0.745591979157006,2.482127535174635,6.4629464103351015,0.27059272224156156,6.587482450105109,0.5240730018926614
2020-02-26 10:00:00,0.000716560311726317,1.0513725368245692e-05,-8.844414255397359e-06,3.0174655208572293e-06,0.9932079843171461,2636.321847221952,74.56565104465386,675.1185059906459,31.929495594121672,0.7520992257485424,2.4999411259203477,6.508018087108065,0.2715022706021056,6.5978979905435455,0.5246281440203282
2020-02-26 10:30:00,0.0006547755903335551,4.357778896792088e-06,-9.065003018020426e-06,-2.9310476084851503e-05,0.9944827771321816,2664.2418646811157,75.69685789241151,683.2492775071173,32.170766254654865,0.7592292890745032,2.5187680463598046,6.553749222590254,0.2724437808534717,6.607304492342478,0.5250909092783484
2020-02-26 11:00:00,0.0005987401373635777,-1.2013441335252152e-06,-9.293079425434986e-06,-5.936911433731054e-05,0.9956168647784165,2689.1916525778097,76.73300151484966,690.160253079807,32.43410110213617,0.7669946669028013,2.538604223462187,6.600003363455643,0.2734305064273455,6.615780473454972,0.5254649624050883
2020-02-26 11:30:00,0.0005481172704974099,-6.211736933993536e-06,-9.525657357224157e-06,-8.722508869052174e-05,0.9966209606331686,2710.821513326063,77.66002255441978,695.7323742651334,32.72013999818769,0.7754001638566788,2.55942821808739,6.646605458590399,0.27447593786999314,6.623403124571963,0.5257538677522802
2020-02-26 12:00:00,0.0005025636811615737,-1.0720015936086088e-05,-9.7602293212797e-06,-0.00011296120792309537,0.9975054673906338,2728.835621217,78.46555336313769,699.8718774594618,33.029238273869495,0.7844417575226489,2.5811996466904015,6.6933414328263705,0.2755936205090156,6.630247697459756,0.5259610833720344
2020-02-26 12:30:00,0.0004617336571933789,-1.4770995383519853e-05,-9.99473219278008e-06,-0.00013667307994522093,0.9982804145756343,2742.9992514271603,79.13921614908115,702.5124907790583,33.36142035925722,0.794105524960502,2.6038579218111595,6.739958930645672,0.27679694357769874,6.636386952596,0.5260899645835296
2020-02-26 13:00:00,0.0004252829552619927,-1.840742689132981e-05,-1.0227508998305956e-05,-0.00015846587619870213,0.9989554066996342,2753.144860268877,79.67288734425412,703.6170291031394,33.716335695247366,0.8043666693447591,2.62732138105617,6.786169298231634,0.27809890099701434,6.641890668141212,0.5261437770320885
2020-02-26 13:30:00,0.00039287227822842755,-2.1669800771974106e-05,-1.0457268302186524e-05,-0.0001784512746230687,0.9995395819220207,2759.1768264684265,80.0609193840111,703.1783457783372,34.09321861829457,0.8151886896402144,2.6514868710477604,6.831650834187059,0.27951182520778234,6.646825210944842,0.5261257189339846
2020-02-26 14:00:00,0.0003641703275892327,-2.4596204918550437e-05,-1.0683042584305161e-05,-0.00019674461199212234,1.000041580860983,2761.0746966855836,80.30031211669952,701.2196176675931,34.49085403409909,0.8265227379237197,2.6762298464585927,6.876053296199098,0.2810470968133941,6.6512531692018415,0.5260389518693689
2020-02-26 14:30:00,0.0003388564152889775,-2.72222362808995e-05,-1.0904146808291058e-05,-0.00021346226353245387,1.00046952501337,2758.8948195272133,80.3908274779548,697.7939595645819,34.907550755998756,0.838307208885922,2.70140503458999,6.919003604354346,0.2827148343004853,6.65523304556914,0.5258866391508717
2020-02-26 15:00:00,0.00031662263210068377,-2.9580959459236424e-05,-1.1120138177980466e-05,-0.00022871925547222026,1.0008310040934685,2752.770299188785,80.33504280172968,692.9833836446004,35.34112436443465,0.8504676039087493,2.726847702975725,6.960112633545882,0.28452356969966675,6.658819009021107,0.5256719904654804
2020-02-26 15:30:00,0.0002971755811617227,-3.170290665139891e-05,-1.1330777878194761e-05,-0.00024262710479225347,1.0011330714873012,2742.909250428278,80.13834011365667,686.8971387000861,35.78889133442819,0.8629167077248423,2.752375551363339,6.998982939642632,0.2864799176651113,6.662060703453516,0.5253983111724568
2020-02-26 16:00:00,0.00028023769491778653,-3.361611309898177e-05,-1.1535995401479982e-05,-0.00025529187013531053,1.001382246940786,2729.591388441869,79.8088308611271,679.6694815433059,36.24767597134563,0.8755551089345581,2.777791230502727,7.035217219207745,0.2885882470115768,6.665003111004224,0.5250690543518827
2020-02-26 16:30:00,0.0002655481615699098,-3.534618225598755e-05,-1.173585588176983e-05,-0.0002668123886617295,1.0015845255549416,2713.163037895638,79.35721767044501,671.4569483517621,36.71383138897136,0.888272086619867,2.8028854690162195,7.068427263039795,0.2908503651609897,6.667686468200309,0.5246878734496355
2020-02-26 17:00:00,0.0002528634931247358,-3.691637512283656e-05,-1.193053069364558e-05,-0.0002772786656479887,1.0017453921460429,2694.0306924868723,78.79659677664242,662.4352062101335,37.18327536137762,0.900946874126932,2.827440766983798,7.0982431320762185,0.29326522712179215,6.670146233307878,0.5242586731686099
2020-02-26 17:30:00,0.00024195777137885153,-3.834771851800702e-05,-1.2120271434677915e-05,-0.0002867703767684259,1.0018698400397779,2672.6532978284968,78.14220664579382,652.7955741637436,37.651541390883736,0.9134502981132164,2.851235591668557,7.124322262409249,0.29582868145479824,6.672413103589546,0.5237856561267049
2020-02-26 18:00:00,0.00023262261074581854,-3.965912747097198e-05,-1.2305387289635392e-05,-0.00029535543720338175,1.0019623934019621,2649.533464426447,77.41112991709119,642.7413084440332,38.11384477462404,0.9256467766388689,2.8740489880777242,7.146358196073805,0.2985332660749445,6.674513081498936,0.5232733627528712
2020-02-26 18:30:00,0.00022466687792262532,-4.0867537388950166e-05,-1.2486225679472237e-05,-0.00030308858688675444,1.002027132259648,2625.2078428041245,76.62195706646587,632.4837480799475,38.565162844150905,0.9373966450265752,2.8956654959295993,7.16408863706106,0.3013680666148181,6.676467589093106,0.522726701935134
2020-02-26 19:00:00,0.00021791620819118073,-4.198804215004904e-05,-1.266315602377422e-05,-0.0003100099372180653,1.0020677194318033,2600.2369087360325,75.79442109259298,622.2384150192383,39.00032792381805,0.9485587631297708,2.915880246227109,7.177302548197936,0.3043186493662295,6.678293630065948,0.5221509700790125
2020-02-26 19:30:00,0.0002122123568702645,-4.303403478813999e-05,-1.2836556391379974e-05,-0.00031614342132321206,1.0020874286637302,2575.1944129790045,74.94901303210216,612.2211575084467,39.41413093620952,0.9589933433185815,2.9345040961235207,7.185846033851005,0.3073670794768298,6.680003998745109,0.5215518564871298
